Team ID,Team,Week,Player,Position,Points
1,The Good Lookin Kitchen,14,Seahawks D/ST,DEF,4.0
1,The Good Lookin Kitchen,14,,Total Points,124.6
9,Trevor Howard,14,DK Metcalf,WR,8.3
9,Trevor Howard,14,Patrick Mahomes,QB,20.32
9,Trevor Howard,14,Mark Andrews,TE,28.5
9,Trevor Howard,14,Chase Claypool,WR,17.5
9,Trevor Howard,14,Marvin Jones Jr.,WR,13.0
9,Trevor Howard,14,Rex Burkhead,RB,10.6
9,Trevor Howard,14,Mike Boone,RB,0.0
9,Trevor Howard,14,Dolphins D/ST,DEF,0.0
9,Trevor Howard,14,,Total Points,98.22
4,Alex Moran,14,Davante Adams,WR,34.1
4,Alex Moran,14,Clyde Edwards-Helaire,RB,19.2
4,Alex Moran,14,George Kittle,TE,34.1
4,Alex Moran,14,Chris Carson,RB,0.0
4,Alex Moran,14,Kyler Murray,QB,17.42
4,Alex Moran,14,Kareem Hunt,RB,3.8
4,Alex Moran,14,Tee Higgins,WR,16.4
4,Alex Moran,14,Steelers D/ST,DEF,-4.0
4,Alex Moran,14,Greg Joseph,K,12.0
4,Alex Moran,14,Devin Singletary,RB,14.899999999999999
4,Alex Moran,14,Van Jefferson,WR,14.8
4,Alex Moran,14,,Total Points,158.92
8,Old(er) Kitchen,14,Nick Chubb,RB,9.5
8,Old(er) Kitchen,14,Antonio Gibson,RB,4.1
8,Old(er) Kitchen,14,Mike Evans,WR,21.1
8,Old(er) Kitchen,14,Cooper Kupp,WR,31.3
8,Old(er) Kitchen,14,Deebo Samuel,WR,12.899999999999999
8,Old(er) Kitchen,14,Tom Brady,QB,30.119999999999997
8,Old(er) Kitchen,14,Zach Ertz,TE,9.2
8,Old(er) Kitchen,14,Mason Crosby,K,9.0
8,Old(er) Kitchen,14,Panthers D/ST,DEF,2.0
8,Old(er) Kitchen,14,,Total Points,129.22
3,Ted Spradley,14,DeAndre Hopkins,WR,10.4
3,Ted Spradley,14,Justin Jefferson,WR,20.5
3,Ted Spradley,14,DJ Moore,WR,14.4
3,Ted Spradley,14,Josh Jacobs,RB,10.0
3,Ted Spradley,14,T.J. Hockenson,TE,0.0
3,Ted Spradley,14,Harrison Butker,K,14.0
3,Ted Spradley,14,James Conner,RB,33.5
3,Ted Spradley,14,Dak Prescott,QB,9.94
3,Ted Spradley,14,Saints D/ST,DEF,8.0
3,Ted Spradley,14,,Total Points,120.74
6,Michael Canter,14,Tyreek Hill,WR,11.600000000000001
6,Michael Canter,14,Aaron Jones,RB,21.5
6,Michael Canter,14,Marquise Brown,WR,9.100000000000001
6,Michael Canter,14,Broncos D/ST,DEF,9.0
6,Michael Canter,14,Brandon McManus,K,10.0
6,Michael Canter,14,Tony Pollard,RB,0.0
6,Michael Canter,14,Taylor Heinicke,QB,7.68
6,Michael Canter,14,Austin Hooper,TE,14.0
6,Michael Canter,14,Marquez Valdes-Scantling,WR,5.0
6,Michael Canter,14,,Total Points,87.88
5,Thou Shenault Win ,14,Najee Harris,RB,25.4
5,Thou Shenault Win ,14,Chris Godwin,WR,20.5
5,Thou Shenault Win ,14,Lamar Jackson,QB,1.1800000000000002
5,Thou Shenault Win ,14,Leonard Fournette,RB,23.2
5,Thou Shenault Win ,14,Rob Gronkowski,TE,11.2
5,Thou Shenault Win ,14,Cordarrelle Patterson,RB,13.9
5,Thou Shenault Win ,14,Cardinals D/ST,DEF,1.0
5,Thou Shenault Win ,14,Jamison Crowder,WR,4.9
5,Thou Shenault Win ,14,Justin Tucker,K,15.0
5,Thou Shenault Win ,14,,Total Points,116.28
8,Old(er) Kitchen,15,Nick Chubb,RB,16.3
8,Old(er) Kitchen,15,Antonio Gibson,RB,18.5
8,Old(er) Kitchen,15,Mike Evans,WR,2.4000000000000004
8,Old(er) Kitchen,15,Cooper Kupp,WR,34.7
8,Old(er) Kitchen,15,Deebo Samuel,WR,18.9
8,Old(er) Kitchen,15,Tom Brady,QB,4.760000000000001
8,Old(er) Kitchen,15,Zach Ertz,TE,13.4
8,Old(er) Kitchen,15,Mason Crosby,K,7.0
8,Old(er) Kitchen,15,Cowboys D/ST,DEF,13.0
8,Old(er) Kitchen,15,,Total Points,279.34
5,Thou Shenault Win ,15,Najee Harris,RB,4.6
5,Thou Shenault Win ,15,Chris Godwin,WR,10.9
5,Thou Shenault Win ,15,Leonard Fournette,RB,13.700000000000001
5,Thou Shenault Win ,15,Rob Gronkowski,TE,4.9
5,Thou Shenault Win ,15,Cordarrelle Patterson,RB,4.3
5,Thou Shenault Win ,15,Cardinals D/ST,DEF,3.0
5,Thou Shenault Win ,15,Jamison Crowder,WR,9.0
5,Thou Shenault Win ,15,Justin Tucker,K,6.0
5,Thou Shenault Win ,15,Ryan Tannehill,QB,9.92
5,Thou Shenault Win ,15,,Total Points,114.52
3,Ted Spradley,15,Jonathan Taylor,RB,23.0
3,Ted Spradley,15,Justin Jefferson,WR,14.7
3,Ted Spradley,15,DJ Moore,WR,12.8
3,Ted Spradley,15,Josh Jacobs,RB,12.399999999999999
3,Ted Spradley,15,Harrison Butker,K,8.0
3,Ted Spradley,15,James Conner,RB,9.0
3,Ted Spradley,15,Buccaneers D/ST,DEF,7.0
3,Ted Spradley,15,Dak Prescott,QB,10.58
3,Ted Spradley,15,David Njoku,TE,5.9
3,Ted Spradley,15,,Total Points,228.98
1,The Good Lookin Kitchen,15,Derrick Henry,RB,0.0
1,The Good Lookin Kitchen,15,Austin Ekeler,RB,18.2
1,The Good Lookin Kitchen,15,CeeDee Lamb,WR,11.0
1,The Good Lookin Kitchen,15,Darrell Henderson Jr.,RB,4.700000000000001
1,The Good Lookin Kitchen,15,DeVante Parker,WR,16.8
1,The Good Lookin Kitchen,15,Pat Freiermuth,TE,7.7
1,The Good Lookin Kitchen,15,Taysom Hill,QB,9.46
1,The Good Lookin Kitchen,15,Matt Gay,K,10.0
1,The Good Lookin Kitchen,15,Russell Gage,WR,23.1
1,The Good Lookin Kitchen,15,Bills D/ST,DEF,9.0
1,The Good Lookin Kitchen,15,,Total Points,237.56
4,Alex Moran,15,Davante Adams,WR,16.4
4,Alex Moran,15,Clyde Edwards-Helaire,RB,9.0
4,Alex Moran,15,George Kittle,TE,15.3
4,Alex Moran,15,Chris Carson,RB,0.0
4,Alex Moran,15,Kyler Murray,QB,12.579999999999998
4,Alex Moran,15,Kareem Hunt,RB,0.0
4,Alex Moran,15,Tee Higgins,WR,4.300000000000001
4,Alex Moran,15,Michael Pittman Jr.,WR,1.7000000000000002
4,Alex Moran,15,Steelers D/ST,DEF,15.0
4,Alex Moran,15,Greg Joseph,K,5.0
4,Alex Moran,15,Devonta Freeman,RB,3.4000000000000004
4,Alex Moran,15,,Total Points,202.36
7,Green Bowl Packers,15,Travis Kelce,TE,41.1
7,Green Bowl Packers,15,Joe Mixon,RB,7.000000000000001
7,Green Bowl Packers,15,James Robinson,RB,17.8
7,Green Bowl Packers,15,Justin Herbert,QB,23.04
7,Green Bowl Packers,15,Mike Williams,WR,7.9
7,Green Bowl Packers,15,Hunter Renfrow,WR,6.2
7,Green Bowl Packers,15,Kadarius Toney,WR,0.0
7,Green Bowl Packers,15,Michael Carter,RB,3.0
7,Green Bowl Packers,15,Odell Beckham Jr.,WR,1.7000000000000002
7,Green Bowl Packers,15,Daniel Carlson,K,12.0
7,Green Bowl Packers,15,Chargers D/ST,DEF,-1.0
7,Green Bowl Packers,15,,Total Points,192.88
2,Show Me Your TDs,15,Stefon Diggs,WR,13.5
2,Show Me Your TDs,15,David Montgomery,RB,11.3
2,Show Me Your TDs,15,Aaron Rodgers,QB,23.82
2,Show Me Your TDs,15,Ja'Marr Chase,WR,1.3
2,Show Me Your TDs,15,Brandin Cooks,WR,29.200000000000003
2,Show Me Your TDs,15,Dawson Knox,TE,7.800000000000001
2,Show Me Your TDs,15,Tyler Bass,K,7.0
2,Show Me Your TDs,15,Packers D/ST,DEF,-1.0
2,Show Me Your TDs,15,Jeff Wilson Jr.,RB,19.9
2,Show Me Your TDs,15,,Total Points,256.3
10,Dillon Durden,15,Dalvin Cook,RB,11.1
10,Dillon Durden,15,Ezekiel Elliott,RB,16.2
10,Dillon Durden,15,Terry McLaurin,WR,7.1000000000000005
10,Dillon Durden,15,Diontae Johnson,WR,9.8
10,Dillon Durden,15,Josh Allen,QB,20.8
10,Dillon Durden,15,Kenny Golladay,WR,8.3
10,Dillon Durden,15,Mike Gesicki,TE,9.3
10,Dillon Durden,15,Patriots D/ST,DEF,5.0
10,Dillon Durden,15,Graham Gano,K,7.0
10,Dillon Durden,15,,Total Points,177.26
6,Michael Canter,15,Tyreek Hill,WR,32.8
6,Michael Canter,15,Aaron Jones,RB,15.0
6,Michael Canter,15,Marquise Brown,WR,14.3
6,Michael Canter,15,Broncos D/ST,DEF,6.0
6,Michael Canter,15,Brandon McManus,K,5.0
6,Michael Canter,15,Tony Pollard,RB,11.700000000000001
6,Michael Canter,15,Taylor Heinicke,QB,0.0
6,Michael Canter,15,Austin Hooper,TE,0.0
6,Michael Canter,15,Marquez Valdes-Scantling,WR,20.8
6,Michael Canter,15,,Total Points,167.94
9,Trevor Howard,15,DK Metcalf,WR,11.2
9,Trevor Howard,15,Patrick Mahomes,QB,29.599999999999998
9,Trevor Howard,15,Mark Andrews,TE,35.6
9,Trevor Howard,15,Chase Claypool,WR,1.9000000000000004
9,Trevor Howard,15,Marvin Jones Jr.,WR,3.4000000000000004
9,Trevor Howard,15,Rex Burkhead,RB,5.700000000000001
9,Trevor Howard,15,Mike Boone,RB,0.0
9,Trevor Howard,15,Dolphins D/ST,DEF,10.0
9,Trevor Howard,15,,Total Points,235.72
8,Old(er) Kitchen,15,Nick Chubb,RB,27.400000000000002
8,Old(er) Kitchen,15,Antonio Gibson,RB,13.8
8,Old(er) Kitchen,15,Mike Evans,WR,0.0
8,Old(er) Kitchen,15,Cooper Kupp,WR,21.3
8,Old(er) Kitchen,15,Deebo Samuel,WR,28.1
8,Old(er) Kitchen,15,Tom Brady,QB,14.379999999999999
8,Old(er) Kitchen,15,Zach Ertz,TE,13.4
8,Old(er) Kitchen,15,Mason Crosby,K,6.0
8,Old(er) Kitchen,15,Cowboys D/ST,DEF,26.0
8,Old(er) Kitchen,15,,Total Points,279.34
5,Thou Shenault Win ,15,Saquon Barkley,RB,3.8000000000000003
5,Thou Shenault Win ,15,Najee Harris,RB,16.0
5,Thou Shenault Win ,15,Lamar Jackson,QB,0.0
5,Thou Shenault Win ,15,Rob Gronkowski,TE,3.3000000000000003
5,Thou Shenault Win ,15,Cordarrelle Patterson,RB,8.3
5,Thou Shenault Win ,15,Cardinals D/ST,DEF,2.0
5,Thou Shenault Win ,15,Jamison Crowder,WR,0.0
5,Thou Shenault Win ,15,Christian Kirk,WR,11.8
5,Thou Shenault Win ,15,Justin Tucker,K,3.0
5,Thou Shenault Win ,15,,Total Points,114.52
3,Ted Spradley,15,Jonathan Taylor,RB,10.8
3,Ted Spradley,15,Justin Jefferson,WR,19.6
3,Ted Spradley,15,DJ Moore,WR,10.5
3,Ted Spradley,15,Josh Jacobs,RB,11.4
3,Ted Spradley,15,DeVonta Smith,WR,19.0
3,Ted Spradley,15,Buccaneers D/ST,DEF,15.0
3,Ted Spradley,15,Dak Prescott,QB,31.300000000000004
3,Ted Spradley,15,David Njoku,TE,0.0
3,Ted Spradley,15,Greg Zuerlein,K,8.0
3,Ted Spradley,15,,Total Points,228.98
1,The Good Lookin Kitchen,15,Derrick Henry,RB,0.0
1,The Good Lookin Kitchen,15,CeeDee Lamb,WR,10.4
1,The Good Lookin Kitchen,15,Tyler Lockett,WR,6.0
1,The Good Lookin Kitchen,15,Matt Gay,K,12.0
1,The Good Lookin Kitchen,15,Justin Jackson,RB,34.2
1,The Good Lookin Kitchen,15,Miles Sanders,RB,5.8
1,The Good Lookin Kitchen,15,Alexander Mattison,RB,16.0
1,The Good Lookin Kitchen,15,Kirk Cousins,QB,16.3
1,The Good Lookin Kitchen,15,Cole Kmet,TE,8.9
1,The Good Lookin Kitchen,15,Eagles D/ST,DEF,18.0
1,The Good Lookin Kitchen,15,,Total Points,237.56
4,Alex Moran,15,Davante Adams,WR,33.4
4,Alex Moran,15,Clyde Edwards-Helaire,RB,10.1
4,Alex Moran,15,George Kittle,TE,4.1
4,Alex Moran,15,Chris Carson,RB,0.0
4,Alex Moran,15,Kareem Hunt,RB,0.0
4,Alex Moran,15,Michael Pittman Jr.,WR,16.5
4,Alex Moran,15,Steelers D/ST,DEF,-2.0
4,Alex Moran,15,Matthew Stafford,QB,6.68
4,Alex Moran,15,Greg Joseph,K,12.0
4,Alex Moran,15,Devin Singletary,RB,18.8
4,Alex Moran,15,Antonio Brown,WR,20.1
4,Alex Moran,15,,Total Points,202.36
7,Green Bowl Packers,15,Travis Kelce,TE,0.0
7,Green Bowl Packers,15,Joe Mixon,RB,31.5
7,Green Bowl Packers,15,James Robinson,RB,1.0
7,Green Bowl Packers,15,Justin Herbert,QB,16.939999999999998
7,Green Bowl Packers,15,Mike Williams,WR,0.0
7,Green Bowl Packers,15,Hunter Renfrow,WR,13.0
7,Green Bowl Packers,15,Kadarius Toney,WR,6.800000000000001
7,Green Bowl Packers,15,Michael Carter,RB,14.4
7,Green Bowl Packers,15,Odell Beckham Jr.,WR,13.7
7,Green Bowl Packers,15,Daniel Carlson,K,6.0
7,Green Bowl Packers,15,Chargers D/ST,DEF,-5.0
7,Green Bowl Packers,15,,Total Points,192.88
2,Show Me Your TDs,15,Stefon Diggs,WR,21.5
2,Show Me Your TDs,15,David Montgomery,RB,23.6
2,Show Me Your TDs,15,Aaron Rodgers,QB,19.98
2,Show Me Your TDs,15,Ja'Marr Chase,WR,19.5
2,Show Me Your TDs,15,Dawson Knox,TE,9.1
2,Show Me Your TDs,15,Tyler Bass,K,9.0
2,Show Me Your TDs,15,Packers D/ST,DEF,10.0
2,Show Me Your TDs,15,Jeff Wilson Jr.,RB,14.7
2,Show Me Your TDs,15,Ronald Jones II,RB,16.1
2,Show Me Your TDs,15,,Total Points,256.3
10,Dillon Durden,15,Dalvin Cook,RB,0.0
10,Dillon Durden,15,Ezekiel Elliott,RB,17.2
10,Dillon Durden,15,Terry McLaurin,WR,7.0
10,Dillon Durden,15,Diontae Johnson,WR,15.100000000000001
10,Dillon Durden,15,Josh Allen,QB,30.96
10,Dillon Durden,15,Kenny Golladay,WR,5.2
10,Dillon Durden,15,Mike Gesicki,TE,5.2
10,Dillon Durden,15,Patriots D/ST,DEF,-4.0
10,Dillon Durden,15,Graham Gano,K,6.0
10,Dillon Durden,15,,Total Points,177.26
6,Michael Canter,15,Tyreek Hill,WR,3.9000000000000004
6,Michael Canter,15,Aaron Jones,RB,13.700000000000001
6,Michael Canter,15,Marquise Brown,WR,9.4
6,Michael Canter,15,Broncos D/ST,DEF,9.0
6,Michael Canter,15,Brandon McManus,K,9.0
6,Michael Canter,15,Tony Pollard,RB,7.0
6,Michael Canter,15,Taylor Heinicke,QB,4.74
6,Michael Canter,15,Austin Hooper,TE,5.6
6,Michael Canter,15,Marquez Valdes-Scantling,WR,0.0
6,Michael Canter,15,,Total Points,167.94
9,Trevor Howard,15,DK Metcalf,WR,12.100000000000001
9,Trevor Howard,15,Patrick Mahomes,QB,22.32
9,Trevor Howard,15,Mark Andrews,TE,26.5
9,Trevor Howard,15,Chase Claypool,WR,8.100000000000001
9,Trevor Howard,15,Marvin Jones Jr.,WR,15.4
9,Trevor Howard,15,Rex Burkhead,RB,28.9
9,Trevor Howard,15,Mike Boone,RB,0.0
9,Trevor Howard,15,Dolphins D/ST,DEF,25.0
9,Trevor Howard,15,,Total Points,235.72
